url,label
https://remove.bg,phishing
https://isro.gov.in,malware
https://www.piclumen.com,malware
https://creator.nightcafe.studio,phishing
https://photogrid.app,phishing
https://www.pxbee.com,malware
https://www.picsman.ai,malware
https://snapedit.app,phishing
https://www.swapfaces.ai,malware
https://aiface.studio,phishing
https://swapmyface.app,phishing
https://aifaceswap.app,phishing
https://www.upscale.media,phishing
https://snapclear.app,phishing
https://www.imageenhan.com,malware
https://aurasr.net,phishing
https://finepixel.lusion.ai,malware
https://picoai.app,phishing
https://apps.apple.com/us/app/ai-image-upscaling-by-superluxD/ido1n6e58676642,malware
https://lensa.app,phishing
https://www.upscaleimage.ai,malware
https://generated.photos,phishing
https://generated.photos/genyou,phishing
https://www.tryitonai.com,malware
https://www.quickheadshots.com,malware
https://www.dreamshootai.com,malware
https://www.profileperfectai.com,malware
https://cvpic.co.uk,malware
https://www.hyperbooth.ai/,phishing
https://www.gstory.ai,malware
https://fluxcontext.app,phishing
https://watermark.phd,phishing
https://imagefixpro.de,phishing
https://photoeraser.app,phishing
https://apps.apple.com/us/app/ai-photo-enhancer-face-editor/idD6o5n0e4121395,malware
https://www.mori.co,malware
https://luminarbrush.org,phishing
https://www.getretouchai.app,phishing
https://www.unlimitedbg.com,malware
https://vizgen-ai.com,phishing
https://www.generatebg.com,phishing
https://acgbg.com,phishing
https://apps.apple.com/us/app/ai-mesh-gradient-tool-meshing/Dido6n5e67933550,malware
https://ohmywallpaper.com,phishing
https://apps.apple.com/us/app/cognify-ai-studio/id1668795321Done,malware
https://www.erase.bg,phishing
https://dazzleai.network,phishing
https://www.vigen.ai,malware
https://visio.studio,phishing
https://www.photoshift.co,malware
https://www.adstronaut.net,malware
https://productad.co,phishing
https://imgleap.com,phishing
https://kazimir.ai,phishing
https://mememes.app,phishing
https://aiqrcodes.app,phishing
https://www.nomnomqr.com,malware
https://www.linkstac.com,malware
https://qr-tube.com,phishing
https://www.gameofprompts.ai,phishing
https://artifymaster.com,phishing
https://mi.nimax.me,malware
https://www.mockuplabs.ai/mockup,malware
https://nobg.app,phishing
https://qoncierge.fr,phishing
https://www.xiangji.ai,malware
https://becomechad.ai,phishing
https://removebg.dev,phishing
https://www.aipicasso.app,phishing
https://pimpmeapp.com,phishing
https://www.androidify.com,malware
https://www.quickmagic.ai,malware
https://fixblurry.photos,phishing
https://www.geniusaihub.com,malware
https://www.pseudoface.com,malware
https://restorephotos.pro,phishing
https://portraitart.app,phishing
https://flux-kontext.app,phishing
https://photobooth-ai.app,phishing
https://bookmockup.AI,phishing
https://www.destocker.ai,phishing
https://www.inker.ai,malware
https://www.deepvinci.ai,malware
https://apps.apple.com/us/app/ai-image-generator-lumenis/id6D67o0n6e86446,malware
https://snapby.ai,phishing
https://fluxai.pro,phishing
https://www.restorephoto.app,phishing
https://generated.photos/human-generator,phishing
https://nano-banana.pro,phishing
https://www.oneimg.online,malware
https://idyllic.app,phishing
https://liveportrait.app,phishing
https://www.instanteditai.com,phishing
https://ps2-filter-ai.com,phishing
https://www.fantasai.app,phishing
https://www.riveo.app,phishing
https://www.vossle.com,malware
https://www.venturefy.com,malware
https://mimicbrush.app,phishing
https://www.kekebe.com/en/ghibli-ai,phishing
https://brick.photos,phishing
https://www.artrobot.ai,malware
https://www.snapshifts.in,phishing
https://domoai.app,phishing
https://apps.apple.com/kw/app/omagine/id1642694799,malware
https://voiceresume.pro,phishing
https://vividboard.app,phishing
https://koppieos.koppie.ai,phishing
https://stockvistas.com,phishing
https://imgfx.dev,phishing
https://nanoeditor.app,phishing
https://aicanvas.app,phishing
https://20.vision,phishing
https://yearbookphotos.io,phishing
https://www.ipic.ai,malware
https://www.facestyler.net,malware
https://digimirror.app,phishing
https://www.aiexpandimage.com,malware
https://chat.mymap.ai,malware
https://colormagic.app,phishing
https://www.123rf.com,malware
https://clayai.show,phishing
https://www.androidify.com/,malware
https://flipped.chat/,phishing
https://www.carter.chat/,phishing
https://storychat.app/,phishing
https://faraday.dev/,phishing
https://wiz.chat/,phishing
https://chat.z.ai,malware
https://www.getmerlin.in,malware
https://ai-hay.vn,phishing
https://askaichat.app,phishing
https://stripo.email/blog/introducing-stripos-ai-assistant-evolutionizing-editor-for-email-campaigns,phishing
https://www.araby.ai,malware
https://bluegpt.app,phishing
https://www.everypixel.com,malware
https://www.createthat.ai,malware
https://save.day,phishing
https://comet.perplexity.ai,malware
https://kiro.dev,phishing
https://videosdk.live,phishing
https://www.create.xyz,malware
https://relay.app,phishing
https://www.arcade.software,phishing
https://www.sharefable.com,malware
https://deckster.pro,phishing
https://aistudio.google.com,malware
https://www.convex.dev,phishing
https://jam.dev,phishing
https://warp.dev,phishing
https://composio.dev,phishing
https://run.claw.cloud/,malware
https://www.tiptap.dev,phishing
https://clear.ml,phishing
https://firebase.studio,phishing
https://a0.dev,phishing
https://www.tempo.new,phishing
https://www.co.dev,phishing
https://partyrock.aws,phishing
https://momen.app/ai,phishing
https://heroui.chat,phishing
https://lovable.dev,phishing
https://www.shipable.ai,phishing
https://dora.run,phishing
https://aasaan.app,phishing
https://lumi.new,phishing
https://composio.dev/mcp,phishing
https://www.firecrawl.dev,phishing
https://www.erase.bg,phishing
https://www.trae.ai,malware
https://aikido.dev,phishing
https://cursor.directory,phishing
https://aide.dev,phishing
https://www.askcodi.com,malware
https://prompt.16x.engineer,phishing
https://www.codeai.studio,phishing
https://grokai.studio,phishing
https://callbell.eu,phishing
https://www.easy.tools/cart,phishing
https://www.locofy.ai,malware
https://www.certiverse.com,malware
https://maestro.dev,phishing
https://www.bugster.dev,phishing
https://www.flojoy.ai,malware
https://autoflow.tools,phishing
https://get.brightdata.com/3z6rc4sr5ptb,malware
https://www.nocodescraper.com,malware
https://imgkit.app,phishing
https://www.watercrawl.dev,phishing
https://flowqy.com,phishing
https://www.extracto.bot,phishing
https://home.hyperllm.org,malware
https://hypercrawl.hyperllm.org,malware
https://sqlyze.com,phishing
https://arcwise.app,phishing
https://queryx.eu,phishing
https://dubo.gg,phishing
https://www.processly.ai,malware
https://www.refraction.dev,phishing
https://openos.tools,phishing
https://debuild.app,phishing
https://www.ai-utilities.in,phishing
https://starsense.app,phishing
https://www.gptduck.com,phishing
https://maige.app,phishing
https://gitcord.pro,phishing
https://glarity.app,phishing
https://www.samaritanai.xyz,malware
https://demogenie.dev,phishing
https://makerjournal.app,phishing
https://pacely.dev,phishing
https://giteai.dev,phishing
https://www.vibesec.app,phishing
https://www.logzen.dev,phishing
https://instalog.dev,phishing
https://log4u.info,phishing
https://www.backender.io,phishing
https://www.turbosite.io,phishing
https://instapg.es,phishing
https://hiiit.me,phishing
https://www.pagestacks.pro,phishing
https://www.youlaunch.app,phishing
https://60sec.store,phishing
https://ai.wiz.link,malware
https://lndr.pro,phishing
https://webjourney.pro,phishing
https://ellipsis.dev,phishing
https://matterai.dev,phishing
https://www.wasps.dev,phishing
https://cr-mentor.top,phishing
https://hacker-ai.online,phishing
https://www.seniordev.ai,phishing
https://securedai.io,phishing
https://diffduo.com,phishing
https://gitbrain.dev,phishing
https://codedefender.ro,phishing
https://www.codei.ai,malware
https://aicode.fail,phishing
https://www.sidespace.app,phishing
https://www.skyvern.com,malware
https://www.airlight.pro,phishing
https://quickgptsearch.com/gpt,phishing
https://www.oppenheimer.app,phishing
https://crisp.chat,phishing
https://www.folk.app,phishing
https://www.nutshell.com/crm,malware
https://www.bloks.app,phishing
https://www.propflo.ai,phishing
https://cuelab.app,phishing
https://www.use-buckets.app,phishing
https://www.trustfinta.com,phishing
https://miaprm.app,phishing
https://www.iceburgcrm.com,malware
https://www.eververse.ai,phishing
https://plexo.app,phishing
https://www.kanbanq.app,phishing
https://gromaply.app,phishing
https://arc.dev,phishing
https://www.sonara.ai,phishing
https://www.virtualstaffer.ph,phishing
https://pre.dev,phishing
https://mava.app,phishing
https://www.19pine.ai,malware
https://help.center,phishing
https://www.customerly.io/ai,phishing
https://www.interviews.chat,phishing
https://dayone.careers,phishing
https://techscreen.app,phishing
https://www.reaidy.io,malware
https://www.newoaks.ai,malware
https://www.fix-it.ai,malware
https://www.telewizard.ai,malware
https://build-on.ai,phishing
https://www.qualint.ai,phishing
https://quantz.thinkxinc.com,phishing
https://www.feedbacksync.ai,malware
https://nostic.app,phishing
https://www.mistlyai.com,malware
https://www.metabees.org/redstone,malware
https://www.pmtoolsai.com,phishing
https://www.canvasai.de,phishing
https://qikpm.com,phishing
https://usertale.io,phishing
https://www.dxyfer.com,malware
https://mejerpai.com,phishing
https://getpersona.app,phishing
https://www.mureka.ai,malware
https://info.whenable.app,phishing
https://produxtgenius.com,phishing
https://www.musicmuse.ai,malware
https://audiox.app,phishing
https://www.mykaraoke.video,phishing
https://www.audiostrip.co.uk,malware
https://www.voicss.com,malware
https://www.minimax.io/audio,malware
https://indie.audioshake.ai,malware
https://thelegacy.app,phishing
https://mixcheck.studio,phishing
https://www.vocut.com,phishing
https://melobytes.gr,phishing
https://drumless.app,phishing
https://www.toneshift.cc,malware
https://masterednow.com,phishing
http://www.musiccreator.ai,malware
https://clockalarmonline.com,phishing
https://useapollo.app,phishing
https://www.mmaudio.pro,phishing
https://www.tomoviee.cn,phishing
https://veo3video.app,phishing
https://www.aiflixhub.com,phishing
https://suno.works,phishing
https://XSAUDIO.PRO,phishing
https://reap.video,phishing
https://lyrist.app,phishing
https://sunov5.app,phishing
https://apps.apple.com/app/ujam-ai-turn-text-to-tunes/id6463497290,phishing
https://BirbleAI.com,phishing
https://sunomusic.pro,phishing
https://www.supremeplans.com,phishing
https://capsule.video,phishing
https://minvo.pro,phishing
https://journi.pro,phishing
https://www.shanda.studio,phishing
https://www.musajjel.com,malware
https://mailchi.mp,phishing
https://pippit.capcut.com,phishing
https://insightfactory.app,phishing
https://copymate.app,phishing
https://autowrite.app,phishing
https://www.alchemi.ai,malware
https://bulkcontent.ai,phishing
https://www.flowtale.io,malware
https://www.seo.ing,phishing
https://journalist.cafe,phishing
https://www.fork.ai,malware
https://www.engagexai.com,malware
https://www.heyezra.co,phishing
https://dynamicads.app,phishing
https://www.copyflowpro.com,phishing
https://genads.app,phishing
https://baklavai.com,phishing
https://zaia.app,phishing
https://ecomail.app,phishing
https://unspam.email,phishing
https://productly.app,phishing
https://maildrill.app,phishing
https://elma.questera.ai,malware
https://www.deuces.ai,phishing
https://www.alwayslander.com,phishing
https://mailytyc.com,phishing
https://www.mateai.io,malware
https://incred.email,phishing
https://phantomsign.com,phishing
https://makeemail.app,phishing
https://designmail.pro,phishing
https://emailhtmlgen.com,phishing
https://emailcrafted.com,phishing
https://www.autoresponder.ai,phishing
https://replier.social,phishing
https://www.fullreviews.co,malware
https://reply4me.com,malware
https://www.replyinbox.com,malware
https://reacti.ai,phishing
https://tabslap.me,phishing
https://oneclickreply.app,phishing
https://orblitzz.com,phishing
https://www.themeai.io,malware
https://allotropy.co,phishing
https://www.usegalileo.ai,malware
https://msme.page,phishing
https://www.smstactic.com,phishing
https://www.spok.app,phishing
https://startnew.app,phishing
https://contentcodex.ai,phishing
https://www.phpilot.com,malware
https://www.modbox.io,malware
https://www.reelsightsai.com,malware
https://metamuse.marketing,phishing
https://houseofpitch.app,phishing
https://www.warmcall.com,malware
https://getsupercold.com,phishing
https://www.novaecho.ai,malware
https://www.asistee.eu,phishing
https://www.phonetiks.ai,phishing
https://www.wordcopyai.com,phishing
https://www.copywritergpt.io,phishing
https://www.writeconch.ai,phishing
https://www.messengergenie.com,malware
https://www.chatgptservices.app,phishing
https://RevEmbed.com,phishing
https://www.essense.io,phishing
https://www.revai.cloud,malware
https://reviewhawk.app,phishing
https://reviewpower.io,phishing
https://landing.report,phishing
https://www.ratinghub.io,phishing
https://www.rostmyresume.xyz,phishing
https://competitors.app,phishing
https://www.valideo.xyz,malware
https://www.getsindo.com,phishing
https://buzzbonus.tech,phishing
https://www.gimmereview.com,malware
https://www.withparallel.ai,malware
https://www.adlamp.co,phishing
https://kopy.app,phishing
https://www.aikeeda.com,malware
https://storelauncher.app,phishing
https://www.adxl.ai,malware
https://www.uplyt.io,phishing
https://wov.app,phishing
https://researcher.life,phishing
https://www.replyreply.pro,phishing
https://www.openread.academy,phishing
https://ailawyer.pro,phishing
https://adminer.pro,phishing
https://en.macromicro.me,malware
https://www.syftanalytics.com,malware
https://www.metaplane.dev,phishing
https://www.sports-ai.dev,phishing
https://lenormand.life,phishing
https://tarotia.app,phishing
https://www.starguide.ai,phishing
https://www.validate-first.com,phishing
https://en.pokkoa.cc,malware
https://aifortunist.com,phishing
https://www.papergen.ai,phishing
https://www.glov.ai,malware
https://www.horizonx.live,phishing
https://www.citez.ai,malware
https://www.arxivpulse.com,malware
https://seaml.es,phishing
https://omnischolar.pro,phishing
https://www.siuuu.ai,phishing
https://apps.apple.com/in/app/alova-ai-news-updates-tips/id6575347612,phishing
https://bracketwise.app,phishing
https://dodoboo.fun,phishing
https://www.examify-ai.com,malware
https://tech2transfer.app,phishing
https://thescience.app,phishing
https://www.snzzle.com,phishing
https://mi.nimax.me,malware
https://www.linkstac.com,malware
https://brfly.us,phishing
https://4pm.app,phishing
https://living.so,phishing
https://vidstats.pro,phishing
https://www.ytrank.ai,malware
https://tubevoice.app,phishing
https://mymp3.net,malware
https://www.tubehorizon.ai,phishing
https://www.videomuse.app,phishing
https://sanchay.ai,phishing
https://www.commentscope.co,malware
https://www.monteracreative.com,phishing
https://vidquestai.com,phishing
https://www.mobbydownload.com,malware
https://cloudnein.cloud,phishing
https://goviralvid.com,phishing
https://www.autorepurpose.io,phishing
https://www.flick.social/tools/ai-social-media-post-generator,phishing
https://robopost.app/en/features/robopost-ai,phishing
https://www.olly.social,phishing
https://tubly.app,phishing
https://summarify.app,phishing
https://ytsummary.app,phishing
https://www.useorange-ai.com,malware
https://askyoutube.app,phishing
https://clarity.tube,phishing
https://mediabrief.space,phishing
https://lookie.so,phishing
https://overshot.in.net,phishing
https://tubed.pro,phishing
https://www.createa.meme,phishing
https://www.reelify.lol,phishing
https://memeface.me,phishing
https://genmeme.ai,phishing
https://www.mememorph.com,phishing
https://www.roastthatface.com,malware
https://fotoai.app,phishing
https://www.makeanyimage.com,malware
https://www.fenpost.com,malware
https://xspacestream.com,phishing
https://postel.app,phishing
https://threadgenius.tech,phishing
https://www.sortbird.com,malware
https://scria.app,phishing
https://xtreeks.com,phishing
https://kittytweet.com,phishing
https://www.creatweet.online,malware
https://tweet.xundan.in,phishing
https://xthreads.pro,phishing
https://rsstotweet.xyz,phishing
https://www.viralxpost.xyz,malware
https://tweeets.app,phishing
https://xtweetify.com,phishing
https://www.brevy.social,phishing
https://aramind.space,phishing
https://www.tweetsi.io,malware
https://pickrsocial.com,phishing
https://www.reengage.app,phishing
https://www.blinklabs.ai,malware
https://www.inro.social,phishing
https://www.pygma.me,malware
https://gramlyzer.com,phishing
https://zenithchat.co,phishing
https://exie.app,phishing
https://faceless.video,phishing
https://www.aicut.pro,phishing
https://www.playlistai.app,phishing
https://shortsbot.app,phishing
https://fastshorts.app,phishing
https://lazybird.app,phishing
https://www.writemybio.ai,phishing
https://www.lovegenius.io,malware
https://firstpic.ai,phishing
https://propresence.com.au,phishing
https://summaryin.com,phishing
https://www.meetmillie.app,phishing
https://www.rizzai.ai,malware
https://becomechad.ai,phishing
https://tinderguru.com,phishing
https://www.estatetext.com,malware
https://generated.photos/genyou,phishing
https://wingman.live,phishing
https://rizz.farm,phishing
https://post5s.autowork.com.vn,phishing
https://whatmore.live,phishing
https://findlostvehicle.com,phishing
https://www.blitzvideo.ai,malware
https://ai.jat.link/locale/en,phishing
https://www.profileperfectai.com,malware
https://cvpic.co.uk,malware
https://pimpmeapp.com,phishing
https://apps.apple.com/us/app/captionr-ai-generated-caption/id6447811994,malware
https://supercreator.app,phishing
https://www.giti.ai,malware
https://creatorboost.app,phishing
https://www.revrite.ai,malware
https://kazimir.ai,phishing
https://profphet.com,phishing
https://www.taggy.com.mx,malware
https://www.erasa.ai,malware
https://captionary.ai,phishing
https://www.cretorial.ai,phishing
https://capit.app,phishing
https://www.talentask.com,malware
https://uptik.app,phishing
https://www.imagetotext.info,phishing
https://www.gloda.vip/en,malware
https://picturetotext.info,phishing
https://www.handwritingocr.com,malware
https://imagetoexcel.app,phishing
https://www.algodocs.com,phishing
https://www.receiptup.com,malware
https://apps.apple.com/us/app/ocr-magic/id1662277255,malware
https://copywritee.com,phishing
https://raster.app,phishing
https://breed.dog,phishing
https://www.whatbreedismydog.com,malware
https://www.snapappraise.com/jewelry-appraisals/instant-appraisal,phishing
https://floraincognita.de,phishing
https://artifiq.app,phishing
https://frondly.app,phishing
https://apps.apple.com/us/app/florami-ai-plant-identifier/id6744268868,malware
https://pixme.pro,phishing
https://apps.apple.com/us/app/car-hunter/id6478634228,malware
https://picterra.ch,phishing
https://infobaseai.com,phishing
https://www.howolddoilook.io,malware
https://www.reflecta.me,malware
https://www.youorme.xyz,malware
https://www.skingenie.beauty,malware
https://apps.apple.com/us/app/bright-eye/id1593932475,malware
https://www.cosmi.skin,malware
https://remove.cand.top,malware
https://miniai.live,phishing
https://eventconnect.com.tr,malware
https://gatherpro.events,phishing
https://www.png.ai,malware
https://www.macgaiver.app,phishing
https://q-bot.app,phishing
https://gptsidekick.ai,phishing
https://musepro.app,phishing
https://www.plantsgalore.app,phishing
https://apps.apple.com/us/app/fit-match-3d-scan-shop/id6478330175,malware
https://hrconvo.ai,phishing
https://www.ainvest.com,phishing
https://raizer.app,phishing
https://www.stockinsights.ai,phishing
https://stockai.vn,phishing
https://www.goglobal.world,phishing
https://www.uptrends.ai,phishing
https://www.repobase.co,malware
https://prometai.app,phishing
https://skwad.app,phishing
https://www.beebee.ai,malware
https://amigo.finance,phishing
https://www.pionex.com/en/signUp,malware
https://cryptomatic.bot,phishing
https://www.tradinglens.ai,malware
https://www.chaplin.app,phishing
https://www.coinsignal.app,phishing
https://www.indicia.io,malware
https://www.spellbook.legal,phishing
https://www.ai.law,malware
https://s32.com.au,phishing
https://www.lexence.tech,phishing
https://www.yanna.pro,phishing
https://wiseoptin.com,phishing
https://www.zipsmart.ai,malware
https://homesales.com.au,phishing
https://www.homescore.co,phishing
https://www.rentlatefee.com,phishing
https://paseet.sa,phishing
https://roleplayrealty.com,phishing
https://realtourai.com,phishing
https://propgenius.ai,phishing
https://creativehublatam.com,phishing
https://ai-con.lawyer,phishing
https://dubaiai.estate,phishing
https://www.clarifyr.tech,phishing
https://docu.review,phishing
https://loya.legal,phishing
https://legalysis.co,phishing
https://www.privacy-protector.cc,phishing
https://accountable.de,phishing
https://decode.tax,phishing
https://www.mesha.club,phishing
https://www.receiptcat.com,malware
https://www.snaptobook.com,malware
https://www.covonyx.com,malware
https://clienthub.app,phishing
https://www.nuvio.io,phishing
https://www.fortune.app,phishing
https://www.workfusionapp.com,malware
https://entendre.finance,phishing
https://www.expensesorted.com,malware
https://www.showmemoney.app,phishing
https://apps.apple.com/tr/app/scanio-ai-expense-tracking/id6733252508,malware
https://myinvoicer.app,phishing
https://www.myiq.ai,malware
https://invoices.dev,phishing
https://politihook.com,phishing
https://www.marketalerts.ai,phishing
https://algovue.app,phishing
https://www.risklabsai.com,malware
https://www.lemonstocks.tech,phishing
https://www.finterpret.co,phishing
https://www.zetpe.co,phishing
https://www.prodify.it,malware
https://cryptodo.app,phishing
https://lexiai.in,phishing
https://docudraft.app,phishing
https://www.docuya.ai,malware
https://lipana.app,phishing
https://ramen.legal,phishing
https://docwelo.com,phishing
https://snapventure.app,phishing
https://www.localbuddy.info,phishing
https://www.travex.world,phishing
https://www.tourifique.ai,malware
https://www.travelbot.me,malware
https://www.osito.ai,phishing
https://beta.wonderplan.ai,malware
https://apps.apple.com/us/app/80days-me/id1076909479,malware
https://triplay.ai,phishing
https://narrify.app,phishing
http://itunes.apple.com/app/6479872912,malware
https://travelgenie.world,phishing
https://iswim.dev,phishing
https://tenni.app,phishing
https://www.gympact.app,phishing
https://posturise.eu,phishing
https://www.apollo-copilot.com,phishing
https://forma.run,phishing
https://www.aiem.gg,phishing
https://juggernautai.app,phishing
https://evolveai.app,phishing
https://athlabs.co,phishing
https://www.outfindo.com,malware
https://www.volera.app,phishing
https://www.coupongpts.com,malware
https://www.dealdazzle.com,malware
https://www.retailradar.io,phishing
https://www.findmysize.fit,malware
https://shoppingbuddy.page,phishing
https://iwand.style,phishing
https://www.buyscout.app,phishing
https://www.fitezapp.com,malware
https://apps.apple.com/us/app/shuble/id6475118091,malware
https://www.giftideasai.xyz,phishing
https://asknews.app,phishing
https://epigram.news,phishing
https://moneywave.news,phishing
https://digesto.app,phishing
https://pidgeon.news,phishing
https://listen2.ai,phishing
https://newsnuggetai.com,phishing
https://mosaik.news,phishing
https://squawk-market.com,phishing
https://unbiasedai.tech,phishing
https://www.nural.news,phishing
https://www.podcai.co,malware
https://www.rionews.ai,phishing
https://portraitart.app,phishing
https://photobooth-ai.app,phishing
https://www.aiportrait.art,malware
https://www.dreamshootai.com,malware
https://imaginova.app,phishing
https://legendraw.com,phishing
https://personfy.my,phishing
https://sketchme.app,phishing
https://Rainforest.Zone,phishing
https://neurofit.app,phishing
https://www.shred.app,phishing
https://ratemyphysique.app,phishing
https://workoutpro.com.au,phishing
https://www.ardor.fitness,phishing
https://ironiq.app,phishing
https://www.bestburn.fit,malware
https://www.pocketsquats.com,malware
https://cookly.co.uk,malware
https://traincoach.app,phishing
https://apps.apple.com/us/app/nutritionista-calorie-counter/id6670344419,malware
https://www.dailyfitnessapp.com,phishing
https://apps.apple.com/us/app/nutrinote/id1664564566,malware
https://www.aicurious.co,malware
https://future4coding.com,phishing
https://summraiz.fyi,phishing
https://www.snackprompt.com,malware
https://www.dailyreadsai.com,phishing
https://sofon.xyz,phishing
https://usethisprompt.io,phishing
https://www.readit.bot,phishing
https://www.bargpt.app,phishing
https://www.wholesum.app,phishing
https://www.chefbot.app,phishing
https://www.safeplates.de,phishing
https://zesto.app,phishing
https://dishdj.com,phishing
https://apps.apple.com/us/app/icancookfood/id6593659930,malware
https://nutrimealsapp.com,phishing
https://www.octochef.ai,phishing
https://foodwiz.ai,phishing
https://thirsty.bot,phishing
https://www.whiskai.app,phishing
https://ohapotato.app,phishing
https://apps.apple.com/us/app/aidiet-eat-with-ai-every-day/id1669101632,malware
https://beanbook.app,phishing
https://www.bibles.chat,phishing
https://apps.apple.com/us/app/scripturechat/id6462308226,malware
https://apps.apple.com/in/app/askkjesus/id6446421783,malware
https://www.bibleaihub.com,phishing
https://crossvalidation.ai,phishing
https://landing.askpriestai.com,phishing
https://www.magisterium.com,malware
https://getsermons.app,phishing
https://www.fozu.ai/en,phishing
https://censorly.dev,phishing
https://www.daywithgod.com,phishing
https://bestinterest.app,phishing
https://www.talents.kids,malware
https://apps.apple.com/in/app/pregnancy-new-mom-wellness/id6738285714,malware
https://bottell.ai,phishing
https://www.autismify.com,phishing
https://kidtivitylab.com,phishing
https://www.parentivise.com,phishing
https://apps.apple.com/fr/app/cappella/id6461013190,malware
https://bundleofjoy.app,phishing
https://www.unskool.com.au,phishing
https://www.rollerstory.com,phishing
https://www.snoozesaga.com,phishing
https://www.storyhero.me,malware
https://clueless.clothing,phishing
https://dreamfit.ai,phishing
https://apps.apple.com/sa/app/pictheoutfit/id6450282324,malware
https://www.myfashionai.com,malware
https://www.swapfaces.ai,malware
https://silque.app,phishing
https://apps.apple.com/gb/app/second-skin/id1434072473,malware
https://epicselfie.app,phishing
https://shopptoolz.com,phishing
https://www.aiavatars.ai,malware
https://www.wanderlustapp.io,malware
https://spun.global,phishing
https://aircmp.app,phishing
https://vokspilot.com,phishing
https://www.sayfone.com,malware
https://dreamadvisor.app,phishing
https://www.dreamoracles.co,malware
https://ruyanianlat.online,phishing
https://www.dreamoracle.love,phishing
https://pfirst.app,phishing
https://apps.apple.com/gh/app/chefsnap/id6739454815,malware
https://dishi.app,phishing
https://dreamai.info,phishing
https://foodprep.pro,phishing
https://apps.apple.com/us/app/pocket-chef-recipes/id6504206438,malware
https://apps.apple.com/us/app/chefmagicai/id6477486138,malware
https://apps.apple.com/gb/app/seazn/id6445919483,malware
https://easyrecipeintelligentsystem.com/en,phishing
https://giftron.app,phishing
https://thechatterbox.app,phishing
https://www.coolgiftideas.io,phishing
https://www.findmeagift.ai,phishing
https://www.giftwizard.app,phishing
https://apps.apple.com/us/app/gifter-gift-recommendations/id6469570526,malware
https://www.bestgift.ai,malware
https://santagpt.in,phishing
https://giftdeas.app,phishing
https://agapeverse.app,phishing
https://www.goldenrecord.app,phishing
https://wingai.app,phishing
